,id,City,Address,lat,lon,Zipcode
890,1162,Dallas,"4320, Concho Street, The Village, Dallas, Dallas County, Texas, 75206, USA",32.83888045,-96.76429124,75206
891,1163,Houston,"1698, Holman Street, Houston, Harris County, Texas, 77004, USA",29.73607529,-95.37238536,77004
892,1164,Houston,"The New Potato, 6519, Clinton Drive, Houston, Harris County, Texas, 77020, USA",29.76470746,-95.3341993,77020
893,1166,Houston,"8534, Findlay Street, Houston, Harris County, Texas, 77017, USA",29.69065169,-95.26650747,77017
894,1167,Haslet,"Basket Willow Terrace, Fort Worth, Tarrant County, Texas, 76052, USA",32.93599114,-97.38072029,76052
895,1168,Harker Heights,"2367, Modoc Drive, Harker Heights, Bell County, Texas, 76548, USA",31.0618222,-97.67447467,76548
896,1169,Euless,"Euless, Tarrant County, Texas, 76039, USA",32.83637391,-97.0764018,76039
897,1170,Abilene,"East North 10th Street, Abilene, Taylor County, Texas, 79601, USA",32.45963753,-99.71095119,79601
898,1171,Houston,"1540, Fairview Street, Houston, Harris County, Texas, 77006, USA",29.74727818,-95.39715381,77006
899,1172,Killeen,"5009, Teal Drive, Killeen, Bell County, Texas, 76542, USA",31.0633743,-97.70522638,76542
900,1173,Killeen,"East Elms Road, Killeen, Bell County, Texas, 76542, USA",31.07575219,-97.71957835,76542
901,1174,Houston,"7124, Chetwood Drive, Houston, Harris County, Texas, 77081, USA",29.70289588,-95.47861187,77081
902,1175,Austin,"304, East 44th Street, Hyde Park, Austin, Travis County, Texas, 78751, USA",30.30676463,-97.72635408,78751
903,1176,Denton,"817, Panhandle Street, Denton, Denton County, Texas, 76201, USA",33.22108624,-97.14102656,76201
904,1177,Corpus Christi,"H-E-B Fuel, South Alameda Street, Corpus Christi, Nueces County, Texas, 78404, USA",27.7580736,-97.39120243,78404
905,1178,Houston,"4694, Wild Indigo, Houston, Harris County, Texas, 77027, USA",29.72749877,-95.45436483,77027
906,1179,Denton,"Shaw Road, Denton County, Texas, 76208, USA",33.19393927,-97.04460844,76208
907,1180,San Antonio,"Trendwood, Northwest Crossing, San Antonio, Bexar County, Texas, 78254, USA",29.51406406,-98.68545425,78254
908,1181,Richmond,"7009, Kendall Lake Court, Lakemont Court, Cinco Ranch, Fort Bend County, Texas, 77407, USA",29.70156635,-95.73074746,77407
909,1182,Allen,"1486, Boyle Parkway, Cumberland Crossing, Allen, Collin County, Texas, 75013, USA",33.12113416,-96.70758513,75013
910,1183,Dallas,"5050, Pear Ridge Drive, Dallas, Collin County, Texas, 75287, USA",33.01024701,-96.82365871,75287
911,1184,Dallas,"11366, Rupley Lane, Dallas, Dallas County, Texas, 75218, USA",32.85467373,-96.68454368,75218
912,1186,Plano,"Georgian Trail, Plano, Collin County, Texas, 75025, USA",33.08695249,-96.74055295,75025
913,1188,Corpus Christi,"15647, Finistere Street, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.59174035,-97.22976267,78418
914,1189,Fort Worth,"1501, West Morphy Street, Fairmount, Fort Worth, Tarrant County, Texas, 76104, USA",32.72935084,-97.34142554,76104
915,1197,San Antonio,"Bowden Elementary School, Lamar Street, Dignowity Hill, San Antonio, Bexar County, Texas, 78202, USA",29.43130677,-98.47000162,78202
916,1201,Houston,"Helena Street, Houston, Harris County, Texas, 77006, USA",29.75109624,-95.38023945,77006
917,1202,San Antonio,"Amazing Air, 7702, I-35 Frontage Road, San Antonio, Bexar County, Texas, 78218, USA",29.5046094,-98.39613328,78218
918,1205,Weatherford,"314, Willow Creek Drive, Weatherford, Parker County, Texas, 76085, USA",32.76088574,-97.75059652,76085
919,1206,McKinney,"720, Park View Avenue, McKinney, Collin County, Texas, 75070, USA",33.19243407,-96.6424648,75070
920,1210,Arlington,"6490, Saint Alban Court, Arlington, Tarrant County, Texas, 76001, USA",32.63978624,-97.12971167,76001
921,1211,Corpus Christi,"520, Monette Drive, Bay Area, Corpus Christi, Nueces County, Texas, 78412, USA",27.72571657,-97.36533677,78412
922,1213,San Antonio,"McAllister Freeway, Saint Mary's Strip, San Antonio, Bexar County, Texas, 78215, USA",29.44805755,-98.48326453,78215
923,1216,Dallas,"626, North Montclair Avenue, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.75053738,-96.84639693,75208
924,1221,Killeen,"East Elms Road, Killeen, Bell County, Texas, 76542, USA",31.07609483,-97.7209201,76542
925,1223,Corpus Christi,"Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.62759892,-97.23367609,78418
926,1224,Austin,"1117, Hollow Creek Drive, Zilker, Austin, Travis County, Texas, 78704, USA",30.26070211,-97.77194317,78704
927,1225,Fort Worth,"3817, Byers Avenue, Fort Worth, Tarrant County, Texas, 76107, USA",32.73868159,-97.37386375,76107
928,11329,Fort Worth,"4525, Rector Avenue, Fort Worth, Tarrant County, Texas, 76133, USA",32.68091193,-97.36070978,76133
929,11330,Austin,"3500, Yellow Bell Bend, Madrone Apartments, Bee Cave, Travis County, Texas, 78738, USA",30.32218691,-97.95748315,78738
930,11331,Houston,"5814, Effingham Drive, Houston, Harris County, Texas, 77035, USA",29.6465198,-95.48921278,77035
931,11332,Temple,"97, West Munroe Avenue, Temple, Bell County, Texas, 76501, USA",31.10931931,-97.33730722,76501
932,11333,Bryan,"Fannin Elementary School, East 30th Street, Bryan, Brazos County, Texas, 77802, USA",30.66891559,-96.36788094,77802
933,11334,San Antonio,"North Loop 1604 West, San Antonio, Bexar County, Texas, 78249-1620, USA",29.58156416,-98.63945759,78249
934,11335,College Station,"653, Deacon Drive, Southwood Valley, College Station, Brazos County, Texas, 77845, USA",30.58018372,-96.31162542,77845
935,11336,Lago Vista,"510, Demarett Drive, Point Venture, Travis County, Texas, 78645, USA",30.38338108,-98.00273622,78645
936,11337,San Antonio,"Military Drive West, San Antonio, Bexar County, Texas, 78251, USA",29.44832592,-98.69905342,78251
937,11338,Wimberley,"Hays County, Texas, 78676, USA",30.03704842,-98.10162004,78676
938,11339,Lago Vista,"135, Comanche Drive, Point Venture, Travis County, Texas, 78645, USA",30.38515554,-97.98868102,78645
939,11340,Fort Worth,"800, South Jennings Avenue, Fort Worth, Tarrant County, Texas, 76104, USA",32.73621372,-97.33049867,76104
940,11341,Harker Heights,"1627, Inca Drive, Harker Heights, Bell County, Texas, 76548, USA",31.06351199,-97.63620315,76548
941,11342,Temple,"2798, Steeplechase Court, Temple, Bell County, Texas, 76502, USA",31.05410477,-97.38900769,76502
942,11344,Fort Worth,"6930, South Freeway Frontage Road, Fort Worth, Tarrant County, Texas, 76134, USA",32.64382735,-97.32269055,76134
943,11345,Houston,"2657, Calumet Street, Houston, Harris County, Texas, 77004, USA",29.71648488,-95.3729654,77004
944,11346,Horseshoe Bay,"398, Scenic Drive, Horseshoe Bay, Llano County, Texas, 78657, USA",30.55654174,-98.38502564,78657
945,11347,Boerne,"Old San Antonio Road, Boerne, Kendall County, Texas, 78006, USA",29.7605441,-98.7064758,78006
946,11348,Rancho Viejo,"Avenida Morelos, Rancho Viejo, Cameron County, Texas, 78575, USA",26.0437536,-97.55357518,78575
947,11349,Austin,"9201 1/2, Brodie Lane, Palomino Park, Austin, Travis County, Texas, 78748, USA",30.19183776,-97.84041226,78748
948,11350,Lakeway,"718, Bermuda Street, Lakeway, Travis County, Texas, 78734, USA",30.3712411,-97.98738926,78734
949,11351,Fort Worth,"4409, Oakton Road, Fort Worth, Tarrant County, Texas, 76116, USA",32.70763354,-97.42803104,76116
950,11352,College Station,"Flowermound, Westfield, College Station, Brazos County, Texas, 77845, USA",30.5673852,-96.29180433,77845
951,11353,Spicewood,"521, Nomad Drive, Travis County, Texas, 78669, USA",30.42843321,-98.09265914,78669
952,11354,Mabank,"Sunset Point, Henderson County, Texas, 75156, USA",32.23206746,-96.0832063,75156
953,11355,Houston,"Hamburger Mary's, 2409, Grant Street, Houston, Harris County, Texas, 77006, USA",29.74788392,-95.39110426,77006
954,11356,Austin,"2709, Alderwood Drive, Whispering Oaks, Austin, Travis County, Texas, TX 78745, USA",30.20609378,-97.81719283,78745
955,11357,Houston,"Roseland Street, Houston, Harris County, Texas, 77006, USA",29.73400202,-95.38966312,77006
956,11358,Temple,"699, North 1st Street, Temple, Bell County, Texas, 76501, USA",31.10350421,-97.33965686,76501
957,11359,Austin,"4008, Idlewild Road, Oakmont Heights, Austin, Travis County, Texas, 78731, USA",30.31383412,-97.75161343,78731
958,11995,Arlington,"Misty Glen Trail, Arlington, Tarrant County, Texas, 76011, USA",32.76729934,-97.0885004,76011
959,11996,Westworth Village,"5735, Sunset Road, Westworth Village, Tarrant County, Texas, 76114, USA",32.75345851,-97.40937408,76114
960,11997,South Padre Island,"175, East Kingfish Street, South Padre Island, Cameron County, Texas, 78597, USA",26.10666099,-97.16611481,78597
961,11998,Houston,"Allen Parkway Frontage Road, Houston, Harris County, Texas, 77019-1999, USA",29.76128003,-95.39698383,77019
962,11999,Fort Worth,"1612, Washington Avenue, Fairmount, Fort Worth, Tarrant County, Texas, 76104, USA",32.72694704,-97.33605234,76104
963,12000,South Padre Island,"Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.0884968,-97.16172469,78597
964,12001,Marble Falls,"Rocky Road, Marble Falls, Burnet County, Texas, 76654, USA",30.5525042,-98.28620005,76654
965,12002,Austin,"1904, Willow Street, Holly, Austin, Travis County, Texas, 78702, USA",30.25619789,-97.72457199,78702
966,12003,Dripping Springs,"12613, Silver Creek Road, Fitzhugh, Hays County, Texas, 78620, USA",30.24584571,-98.04811657,78620
967,12004,Brownsville,"800, Expressway 77 South Frontage Road, Brownsville, Cameron County, Texas, 78520, USA",25.91590277,-97.49139854,78520
968,12005,Kyle,"Treeta Trail, Bunton Creek, Kyle, Hays County, Texas, 78649, USA",29.98008966,-97.84052392,78649
969,12006,Fort Worth,"Trinity River Trail, Fort Worth, Tarrant County, Texas, 76109, USA",32.70609602,-97.39359989,76109
970,12007,Lago Vista,"3404, American Drive, Lago Vista, Travis County, Texas, 78645, USA",30.44069096,-98.02202709,78645
971,12008,Helotes,"10067, Floore Drive, Helotes, Bexar County, Texas, 78023, USA",29.57881561,-98.68557428,78023
972,12009,Austin,"1314, Wilderness Drive, Ridgewood Village, Austin, Travis County, Texas, 78746, USA",30.26775721,-97.80022229,78746
973,12010,Dallas,"5555, Vickery Boulevard, Knox, Dallas, Dallas County, Texas, 75206, USA",32.82243774,-96.77242406,75206
974,12011,Comfort,"156, Country Lane, Comfort, Kendall County, Texas, 78013, USA",29.96431898,-98.91487119,78013
975,12012,Carrollton,"3917, Legacy Trail, Carrollton, Denton County, Texas, 75010, USA",33.01440765,-96.93116384,75010
977,12014,Arlington,"2324, Kingsway Drive, Arlington, Tarrant County, Texas, 76012, USA",32.73835863,-97.1469372,76012
978,12015,Bastrop,"Hawthorn Street, Bastrop, Bastrop County, Texas, 78602, USA",30.12134286,-97.31918513,78602
979,12016,Canton,"Old Mill Marketplace, East Dallas Street, Canton, Van Zandt County, Texas, 75103, USA",32.55597499,-95.85343387,75103
980,12017,Fort Worth,"3800, Tulsa Way, Fort Worth, Tarrant County, Texas, 76107, USA",32.74550928,-97.37277494,76107
981,12018,Irving,"Ranchview Drive, Valley Ranch, Irving, Dallas County, Texas, 75063, USA",32.91655561,-96.94699244,75063
982,12019,Houston,"942, Nicholson Street, North Inner Loop, Houston, Harris County, Texas, 77008, USA",29.78770561,-95.40521078,77008
983,12020,Austin,"2210, Little Beaver Trail, Longhorn Village, Travis County, Texas, 78734, USA",30.37565668,-97.92241979,78734
984,12021,Houston,"2363, Dryden Road, West University Place, Harris County, Texas, 77030, USA",29.71334084,-95.41402537,77030
986,12023,San Antonio,"4213, Waikiki Drive, San Antonio, Bexar County, Texas, 78218, USA",29.4950828,-98.41149491,78218
987,12024,Fort Worth,"3563, Alton Road, Fort Worth, Tarrant County, Texas, 76109, USA",32.69731194,-97.36952463,76109
988,12025,South Padre Island,"Que Padre, Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.09146188,-97.16281907,78597
989,12026,College Station,"Park West, College Station, Brazos County, Texas, 77862, USA",30.59014433,-96.34515726,77862
990,12027,Bulverde,"1605, Willow Spring, Honey Creek, Comal County, Texas, 78163, USA",29.79695222,-98.48875411,78163
991,12028,San Antonio,"Hyatt Hill Country Golf Club, Cafe Terrace, Mirabella at Legacy Trails, San Antonio, Bexar County, Texas, 78251, USA",29.45254716,-98.67838148,78251
992,12029,San Antonio,"140, Fayn Way, Dignowity Hill, San Antonio, Bexar County, Texas, 78202, USA",29.43057858,-98.47557689,78202
993,12030,Fort Worth,"River Crest Country Club, Alta Drive, Fort Worth, Tarrant County, Texas, 76107, USA",32.74507524,-97.38201442,76107
994,12031,Canyon Lake,"1371, Parkview Drive, Canyon City, Comal County, Texas, 78133, USA",29.90141752,-98.21596161,78133
995,12032,College Station,"1598, Saddle Lane, Quail Run, College Station, Brazos County, Texas, 77845, USA",30.58042532,-96.33354078,77845
996,12033,San Antonio,"112, Helena Street, Blue Star, San Antonio, Bexar County, Texas, 78204, USA",29.40215847,-98.50309106,78204
998,12035,Kingsland,"1988, Glen Cove, Kingsland, Llano County, Texas, 78639, USA",30.66255831,-98.4452799,78639
999,12036,San Antonio,"Ruth's Chris, 17803, La Cantera Terrace, San Antonio, Bexar County, Texas, 78256, USA",29.6103798,-98.60613454,78256
1000,12038,Spicewood,"23901, Pedernales Drive, Travis County, Texas, 78669, USA",30.43153376,-98.06300882,78669
1001,12039,Liberty Hill,"116, Granite Path, Seward Junction, Williamson County, Texas, 78642, USA",30.66352276,-97.89120032,78642
1002,12040,Bellville,"746, South Masonic Street, Bellville, Austin County, Texas, 77418, USA",29.94475007,-96.26250435,77418
1003,12041,Blanco,"54, Mesquite Street, Blanco, Blanco County, Texas, 78606, USA",30.09443591,-98.42753412,78606
1004,12042,Llano,"Llano County Museum, East Grayson Street, Llano, Llano County, Texas, 76824, USA",30.75526939,-98.67508435,76824
1005,12043,Del Valle,"Saint Thomas Drive, Berdoll Farms, Austin, Travis County, Texas, 78716, USA",30.18083589,-97.61823066,78716
1006,12045,San Antonio,"West Myrtle Street, Beacon Hill, San Antonio, Bexar County, Texas, 78212, USA",29.45234074,-98.51078239,78212
1007,12046,Burnet,"6715, Hoover Valley Road, Hoover Valley, Burnet County, Texas, 78611, USA",30.72593368,-98.35185465,78611
1009,12051,Brookshire,"3896, Sampson Road, Waller County, Texas, 77423, USA",29.75661225,-96.02150751,77423
1011,12053,Horseshoe Bay,"Rocky Road, Marble Falls, Burnet County, Texas, 76654, USA",30.55208243,-98.28534421,76654
1013,12055,Lago Vista,"3701, Alamo Cove, Lago Vista, Travis County, Texas, 78645, USA",30.43244467,-97.99870552,78645
1014,12056,Horseshoe Bay,"Matern Drive, Horseshoe Bay, Llano County, Texas, 78657, USA",30.56079767,-98.40170706,78657
1015,12057,South Padre Island,"Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.08167977,-97.16341732,78597
1016,12058,Marble Falls,"Rocky Road, Marble Falls, Burnet County, Texas, 76654, USA",30.55222283,-98.28674231,76654
1017,12060,Austin,"5416, Tipton Drive, Pecan Springs Springdale, Austin, Travis County, Texas, 78723, USA",30.29940214,-97.67747009,78723
1018,12061,Llano,"810, Elm Street, Llano, Llano County, Texas, 78643, USA",30.7494606,-98.67014874,78643
1019,12062,Llano,"823, Elm Street, Llano, Llano County, Texas, 78643, USA",30.74952369,-98.6703588,78643
1020,12063,Port Isabel,"775, Gomez Street, Port Isabel, Cameron County, Texas, 78578, USA",26.07829807,-97.21439157,78578
1021,12064,Bryan,"North Harvey Mitchell Parkway, Saddlewood Apartments, Bryan, Brazos County, Texas, 77840, USA",30.62135479,-96.37665227,77840
1022,12065,Lago Vista,"21607, Heather Drive, Lago Vista, Travis County, Texas, 78645, USA",30.41832511,-98.03131922,78645
1023,12067,Austin,"6521, Alum Rock Drive, Thaxton Place, Austin, Travis County, Texas, 78748, USA",30.15473558,-97.74290713,78748
1024,12068,Glenn Heights,"Lariat Trail, Ovilla, Ellis County, Texas, 75154, USA",32.5510057,-96.87902854,75154
1025,12069,Bryan,"301, West Brookside Drive, Saddlewood Apartments, Bryan, Brazos County, Texas, 77801, USA",30.62968752,-96.35262907,77801
1026,12070,Dallas,"220, Hollywood Avenue, Oak Cliff, Dallas, Dallas County, Texas, 75208, USA",32.74339148,-96.85514457,75208
1027,12071,South Padre Island,"107, East Bahama Street, South Padre Island, Cameron County, Texas, 78597, USA",26.10882485,-97.1683662,78597
1028,12072,College Station,"South Earl Rudder Freeway Frontage Road, Castle Rock Apartments, College Station, Brazos County, Texas, 77845, USA",30.60847452,-96.28896084,77845
1029,12073,Llano,"Llano County Museum, East Grayson Street, Llano, Llano County, Texas, 76824, USA",30.75529875,-98.6752038,76824
1031,12075,Houston,"939, Waverly Street, North Inner Loop, Houston, Harris County, Texas, 77008, USA",29.78764519,-95.40460788,77008
1032,12076,Fredericksburg,"406, Fulton Street, Fredericksburg, Gillespie County, Texas, 78624, USA",30.2741536,-98.88221219,78624
1034,12078,Fort Worth,"Sundance Square Garage 4, West 6th Street, Downtown Fort Worth, Fort Worth, Tarrant County, Texas, 76102, USA",32.75244062,-97.3317595,76102
1035,12079,McKinney,"Eldorado Parkway, McKinney, Collin County, Texas, 75070, USA",33.17441719,-96.63651041,75070
1036,12081,Carrollton,"Old Denton Road, Carrollton, Denton County, Texas, 75010, USA",33.02436138,-96.91665182,75010
1037,12082,San Antonio,"12145, Presidio Path, Terraces at Alamo Ranch, Alamo Ranch, Bexar County, Texas, 78253, USA",29.48980725,-98.73018072,78253
1038,12083,Nolanville,"502, Diana Lane, Harker Heights, Bell County, Texas, 76548, USA",31.07463537,-97.62748475,76548
1039,12084,Austin,"5034, Steiner Ranch Boulevard, Marshall Ford, Mesa North, Travis County, Texas, 78732, USA",30.38257809,-97.87261929,78732
1040,12085,College Station,"Old Wellborn Road, College Station, Brazos County, Texas, 77845, USA",30.57603397,-96.3169417,77845
